原创/转发,日期,原微博内容,全文内容,转发数,评论数,点赞数,话题,图文识别,涉及行业,微博情绪
转发,2025-07-26 13:24:21,仔细想想，罗小黑年仅十岁已然做到了富贵不能淫，贫贱不能移，威武不能屈。孩子跟着师姐住豪华套房的时候，嘴里塞着山珍海味，还能想着“师父第一”，好好好，什么叫儿不嫌母丑，猫不嫌家贫。都这样了还愿意回去“永远跟师父住”，觉得师父最近做的饭可以了，太好了，这孩子太好养活了[泪]。不过无限也好，会带孩子吃m记吃火锅看电影逛水族馆还是什么馆，本质没缺过小黑的吃穿玩乐，“别人家小孩有的我们家也得有”，所以tv版众生之门篇核心思想之一就是劝学，给猫猫普及义务教育。感觉做饭对于无限来说，也是一种实验艺术，做好了皆大欢喜，做不好就是一场表演。而且无限给小黑的任务是交到一个人类朋友，并且告知妖精身份，共同完成任务三。他是真的希望小黑可以多方面体验人类的世界。如果按照小黑自己的想法，他还不到十岁就想成为执行者了，亲娘嘞，一个精通暗杀的文盲小猫咪，打了风息、打了灵瑶、盗了天明珠，这配置能写进史记刺客列传里，荆轲、聂政、小黑。交到人类朋友就好了，还是同龄小朋友，可以一起打游戏一起上学，更好的感受人类世界。其实这也是在讲述人和妖精的关系的一种双视角展示。两部电影都是妖精视角的故事，但tv版是人类视角的故事。小黑前面接触的都是妖精视角的排斥、抵触、接受，努力共存但岌岌可危的局面。跟着罗小白就不一样了。小白：原来是妖精啊，那以后考试小黑可以给我报答案了！不，不可以，他没文化（）,说我们小黑是文盲小猫咪合适吗,10,0,0, , ,文化,喜悦
转发,2025-07-26 13:27:50,#罗小黑战记2# 一些我想要吃的（实用）谷子！虽然有些没有版权……但都好可爱，好实用啊！#电影正当夏# ??,发带是我的,1,0,0, ,12:42の67奇妙积木(日更版)关注直播717大院的家小黑竟然也有正版授权周边了呜呜呜竟然我们小黑竟然也有正版授权积木了一次集齐师徒二人！人仔和建筑的还原度都好高说点什么.164291412:4267共鸣GONG 关注GOG DOrHEIL 新品|《罗小黑战记2》人物日常系列共鸣GONG|《罗小黑战记2》人物日常系列手办盲盒新品预售说点什么2405751771412:4569雪来天然呆关注3/618:00共2款客服：什么，罗小黑出电影了？俺也要去看！在首页刷到罗小黑联名表带，有现货，好好好，马上下单，周末换上，去看大电影说点什么17931826612:45の69绵绵冰关注罗小黑11:5023周五10:09状态良好36ms·状态优秀10:50更新主题兑换码84479StressTracker 输入主题兑换码立即拥有同款手表主题喜欢罗小黑的都去戴applewatch 一只超厉害的小黑猫没有人不想和它做朋友我们大家都爱罗小黑说点什么287794612112:4266钞壳创意关注YOLOLABCASE 1/3太好了！这么可爱的罗小黑手机壳终于拥有啦#罗小黑#罗小黑战记#罗小黑周边#罗小黑战纪#罗小黑战记2#电影罗小黑战记2#罗小黑无限#罗小黑战记无限#手机壳#苹果手机壳#手机壳安利#说点什么135323412:42の66春野手作和她的猫关注实况1/4omg！我也有可爱的罗小黑手串了五彩棉线编织搭配多彩陶瓷真的很可爱可以带着洗澡不影响滴说点什么102281012:4469小肥柴颗粒关注罗小黑电影特典到底贵在哪里？我实在不明白，首先，我是图一，我买的特典场次，票价37元，当时去选，影院工作人员说只能在小扇子和卡片之间二选一，我和我朋友一个人选了说点什么98649104712:4670楠楠木关注武汉江汉路罗小黑战记2无料0719在武汉江汉路M+银兴观影团，后面可能会去X118逛逛，准备了一些气囊支架无料互换/伸手礼欢迎来抓一感谢画师开放授权！都好萌呀！！无限#罗小黑战记2#无料#拍肩礼#观影团Q猜你想搜武汉江汉路银兴国际影城07-13湖北说点什么812:47371寻找生活的小确幸关注6/10罗小黑可爱发箍很可爱软绵绵的，萌趣十足再也不用担心头发掉下来啦8Share|罗小黑周边第二弹分享！罗小黑周边帮大家整理好啦一宝子们下一期还想什么说点什么41412219,其他,中性
转发,2025-07-27 00:24:36,《无法停止偷拍的男人们》的作者指出：偷拍者并非想满足性欲（许多人甚至都不会看一眼自己冒着被捕风险偷拍到的照片）他们受到来自男权社会由上至下的压迫，因此想通过自由掌控阶级更低的女性来重新确认自己在社会中的支配地位，以达到解压的目的。如果没有社会长久以来灌输的“女性阶级更低”这一潜移默化的认识，该行为逻辑便会崩塌使得手段本身无意义，这也是东亚较欧美国家类似犯罪高发的本质原因。,//////////////////////////，那么参与n号房的许多偷拍者就是在拿女人这种“战利品”去换得其他男人的认可和支持，通过讨好同一阶级以提高自己的地位，其本质是一样的,4,0,0, , ,其他,中性
转发,2025-07-27 00:31:50,#罗小黑战记[超话]##电影罗小黑战记2?# 白毛沾黑衣服，黑毛沾白衣服,养猫人是这样的,0,0,0, ,米买了很多白色衣服然后养了黑猫。？,其他,中性
转发,2025-07-27 09:39:49,今日凌晨1时53分，有人在荔枝角道的垃圾桶旁有一只狗，警员及爱动物协会接报到场调查。爱协职员发现唐狗已死去，身体僵硬，左后腿有一个大面积伤口，且长满蛆虫，相信事件有可疑，转交警员跟进。而后，警员在旁边的大厦楼梯发现血迹，于是凌晨时分对每层楼进行调查，在5楼找到狗主，发现狗是他遗弃的。这名60多岁狗主被捕，罪名是涉嫌“残酷对待动物”，一经定罪，最高罚款200，000元或监禁三年。#真实的香港[超话]#,////，看看这个罚款不心动吗？ 按内陆现状一年至少能罚个几千万人，每个人1万就有几千亿啦，半个雅江水电站的钱就有了，不比远洋捕捞那点鸡毛蒜皮的钱强吗？真的不心动吗？,1,0,0, ,东网深水埗受伤唐狗被弃行人路失救亡饲主涉虐待动物被捕枝角道238驶石硬尾街1号业主立繁法围on.cc 东网剪缘精剪烫染顺直美容美发装修工程空内设计免贵度呎食肆出牌你必订道店主外维修服务Whastsi/量话00122302RoChaton.c 东网on.cc 东网,公安,愤怒
转发,2025-07-27 10:28:42,【疾控专家:#全球已近30万人感染基孔肯雅热# #基孔肯雅热感染规模或超上一次#】据广东省佛山市各区最新的通报，截至7月24日，佛山市5个区已累计报告基孔肯雅热确诊病例超过4000例，其中顺德区报告确诊病例3627例。疾控专家提醒，10年前基孔肯雅热在印度洋地区大规模暴发，当时50万人感染，现在全球已近30万人感染，规模或超上次。,啥,0,0,0, , ,政务,惊奇
转发,2025-07-27 16:04:52,叫猫猫下来吃早饭，结果猫猫像暑假的小学生似的，懒洋洋地下来了。[喵喵][喵喵][喵喵]X:ネコランド ??,宝在帮妈妈拖地板,0,0,0, , ,其他,中性
转发,2025-07-27 16:06:44,加油，小黑，恭喜新 上映！无论白猫黑猫，能抓鱼就是能吃饱的猫！ ??,哎呀猫爷,0,0,0, ,"小记大理寺THELEGENDOFHEI WHITECITLEGEND ""不堪盈手赠，还寝梦佳期”Hao 好传动画",其他,喜悦
转发,2025-07-27 18:49:24,当一天“归国莞小姐”#朝雪录##秦莞不起晚# ??,麻麻同意这个女婿,0,0,0, ,,其他,中性
转发,2025-07-27 18:51:22,奶香小橘? ??,给我来一口吧,0,0,0, , ,其他,中性
转发,2025-07-27 19:19:43,突然想聊聊上桌吃饭这个事儿。我爸爸有四兄弟，和唯一一个妹妹。这些年每年正月初四，四兄弟都是拖家带口一起去这个我唯一的姑姑家拜年。随着一年年的添丁进口，姑姑家也是在很多年前就从摆一桌变成就不得不再开一桌。其实它在操作的过程中，确实是“给小孩单开一桌”，然后有些不想跟那些喝酒抽烟的男人一桌吃饭的女人，也可以坐小孩桌。你不介意，也可以坐那桌跟男人们一起拼个酒。两桌的菜色确实也没有区别。顶多小孩桌不上酒。随着我们这些“小孩”也快40岁了，现在只要我们想坐大人桌，问题也不大了。今年过年，我妈，我堂弟，都是坐的“大人桌”。我妈还喝止那些男人们在室内抽烟，因为家里有好几个小孩呢。就，从实操上来说，这并不是一种特别等级分明的“分桌制度”，这也没有“女人不准上桌”，也没有菜色区别，并没有亏待女人小孩。但，真的没有区别吗？其实是有的。比如我从小都知道，我爸他们坐的那一桌，叫“主桌”。它必须是摆在堂前的那一张八仙桌。我大伯必然会坐在主位。如果我想，我可以去坐在主桌跟我的叔叔伯伯们一起聊天喝酒。坐在小孩桌跟弟弟妹妹外甥外甥女们一起喝酒，确实是我自己的选择。但这都建立在主桌有空位的情况下。而且我爸爸永远不可能坐在小孩桌。再比如，在厨房忙里忙外的一定是我姑姑。我姑父也会帮她打下手。但只要客人们到位了，我姑父要做的事情就是坐下来陪客人们喝茶喝酒，厨房就整个扔给我姑姑了。每年都是我妈看我姑姑太忙，进厨房去帮她。今年男人们喝着酒吃着菜，我姑父就喊想让我姑姑加个菜。我姑姑就很不高兴。因为今年我表弟带着老婆孩子回来了。我姑姑一边上夜班，一边要给儿媳妇做饭。每天都累得够呛。这顿正月初四的饭，都是强打起精神做的。我妈给我姑父说了一通，不让加菜，我姑父也搁那儿嘿嘿嘿嘿乐。我姑父和我表弟，不算很大男子主义那种男人，家里各种事情也不会完全甩手不管。但过个年真的忙得团团转的，依然是我姑姑。她不是没有资格上桌吃饭，但实际上，我们所有人都上桌吃饭的时候，她往往还在厨房里忙着。虽然每年都会上演“哎呀别做了别做了够吃了快来吃饭”的戏码，但确实在演这出的时候，我们也没停过嘴。我从小到大确实没有过“女人不可以上桌吃饭”的体验。但也确实，男人比女人，能更稳定更不受干扰地上桌吃饭。,我们家这里从城里到乡下，这么多人来家里都是外食的，硬要在家吃的是城市穷人//,0,0,0, , ,其他,中性
转发,2025-07-27 21:32:43,我记得《少年包青天》的第二部，有个案子还挺吓人的，说的就是寺庙主持的阴暗故事。包拯接了皇上密旨，要去某个寺庙办事，于是一个人出发，先行一步。展昭一行人跟在他后面，一天深夜，展昭在荒郊野外拉野屎。无意中在野外听到有人说要刺杀包拯，展昭觉得大事不妙，但联系不到包拯，情急之下，就和公孙策、陆湘湘一起先去了寺庙，想查出谁是真凶。来到寺庙后，这里发生了很多灵异事件，寺庙借宿的其他几家人都很古怪，各怀鬼胎。陆湘湘在熬药时，寺庙的佛像还会流泪。展昭喝了佛像下面的水，直接昏迷，差点死了。这个寺庙后面还有一片恐怖竹林，传说只要进去就出不来了。公孙策和陆湘湘走进森林，果不其然，迷路了。他们还看到森林里有两兄弟，因为迷路逃不出去，饿的没有粮食了，就相互吃对方的人肉。最后，公孙策查出寺庙的秘密，这个寺庙的主持方丈以前是个采花大盗，QJ民女，让她们给自己生孩子，再把她们卖到青楼。寺庙里面原来的和尚僧人都被他杀光了，他把人肉做成粮食救济穷人，让世人都觉得他是个心地善良的好人。再把私生子们都安排进寺庙当和尚，整座寺庙的和尚都是他的孩子。不光如此，他还虐待自己的孩子。这个方丈想在寺庙里建一座舍利塔，他的孩子们都是苦力，但没建好，他突然兽性大发，把孩子们关进屋里，逼他们自相残杀。方丈知道，来寺庙祈福的，有很多是富人。但凡看到他们光鲜亮丽，就暗中毒杀他们，再把他们身上的金银财宝刮出来。被杀的人，继续熬成肉汤，施舍给穷人。,//《整座寺庙的和尚都是他的孩子》////,0,0,0, ,,娱乐,中性
转发,2025-07-28 06:48:43,12306抢票遇到真大佬了 ?,有时候没用，五一十一从上海回来试过候补，毛线用没有//，原来12306候补的逻辑是这样的啊////[哆啦A梦吃惊]////////，去年去云南玩，后半程短途火车票全部是候补买到的//[哆啦A梦吃惊][哆啦A梦吃惊][哆啦A梦吃惊]// //。////////。//。,0,0,0, ,弘叔我来帮助你们了解1230612306的底层逻2113辑是铁路售票利益的最大化。而候补实际上是发布需求给铁路部门知晓的意思，类似于滴滴打车的发布行程。比如，你要从景德镇买G99次（上海虹桥到香港西九龙）的车票去赣州，即使提前15天开售的那一刻刷票，都会发现无票。不是真的没票，而是不想卖给你。为什么？因为一个座位你买了景德镇到赣州这一段，上海到景德镇和赣州到西九龙这两段可能会空置。所以当你发现景德镇到赣州没有票，可以看上海虹桥到终点香港西九龙，是有票的。此时就不用着急，因为票是有的，只是不卖给你。这时你就候补，当同时有人候补上海虹桥到景德镇和赣州到香港西九龙，三张票会同时出来，因为实现了利益最大化。。3天前江西回复作者赞过弘叔我知道大家不喜欢候补，喜欢不停的刷1537新，看看有没有票。但铁路部门希望大家候补，因为第一，候补也是要排队的。以刚才G99次为例，如果2组人的行程正好覆盖列车全程，那么第3个候补的对不起，你拿不到票，你就得等第3组。第二，候补是发布行程让铁路部门知道。铁路部门知道多少需求才决定怎么开车。有的列车本来是8节的，只有500多张票，如果候补+已售超过了700，那么铁路部门就可以把这趟列车加长为16节，车票达到1000张。所以及时的候补能够让铁路部门更准确地掌握大家的需求，提高大家买到车票的概率。3天前江西回复大厂老猿作者大佬来了，膜拜大佬1003天前上海回复弘叔另外还有一个规则，就是各铁路局的利540益分配。比如武汉到温州有2趟列车，一趟是武汉铁路局武汉客运段担当的G2035另一趟是上海铁路局上海客运段担当的G589.那么在武汉售票时会优先售出G2035的车票，压着G589次车票缓缓放出。因为武汉售出高G589次列车车票的收入要和上海铁路局分成。等到G2035次列车车票基本售罄，再取消G589车票的限售。所以有的车票你提前15天时买不到，但提前两三天发现又买到了。3天前江西回复大厂老猿作者回复弘叔：这个是的，基于候补订单82及时调整运力！专业大佬啊3天前上海回复大厂老猿作者回复弘叔：这种规则真的是193天前上海回复Sariyah·Hasan艾斯回复弘叔：这个规则是最大化了运力180但是衍生的一个问题就是牺牲了乘客提前安排的可控性要我说应该两者结合2/3的票用你的方法做，1/3的票从一开始就全部放出给提前订票的人，这样两头都能有所照顾3天前上海回复作者赞过这三个规则是：优先卖全程票，优先推307销本局车，优先在本局站售票。3天前江西回复不疾所以是不是可以先分段候补三张票，买159到三张票，然后退掉另外两张，就可以顺利买到景德镇到赣州了2天前北京回复作者赞过我很快乐回复不疾：是这个意思42天前浙江回复Scarlett 回复不疾：但是和你一样订单的人会29有很多，不一定正好三张票都给你吧2天前美国回复弘叔回复不疾：聪明，能成事。但你面229临两件事。一是你不需要的2张票，得收你退票费。二是3段行程的候补不在同一序位，你会在不同时间得到，让你忍受退票费的同时还可能忍爱继续等待的煎熬，比如你是第5个候补赣州至九龙的，第11个候补上海至景德镇和第16个候补景德镇至赣州的，虽然你均在提前15天候补，但你可能分别在前8天和前2天得到你不需要的票，分别损失5%和20%的退票费。但你真正需要的票还在排队，也许提前一天终于等到，也许再也等不到了。不过说实话，大概率你还是能够成功的。2天前江西回复,政务,中性
